geth-1.15  | 2025-06-03T07:48:53.257826637Z ERROR[06-03|07:48:53.257] Head block is not reachable
funder-1   | 2025-06-03T07:48:53.090801060Z Error: error sending request for url (http://eth-node:8545/)
bundler-1         | 2025-06-03T07:50:34.099265759Z {"level":"ERROR","time":1748937034098,"pid":1,"hostname":"5193f7b95676","violation":{"rule":"OP-011","depth":2,"entity":"paymaster","address":"0xb49653f80978090335f8d743b0c8ad712f6afa75","delegatecallStorageAddress":"0x45d2b5b162c55ef4f232cd58c99113bae70c38fe","callFrameType":"DELEGATECALL","opcode":"BLOCKHASH","value":"0","errorCode":-32502,"description":"paymaster uses banned opcode: BLOCKHASH"},"msg":"ERC7562Parser(violationDetected)"}
bundler-1         | 2025-06-03T07:50:34.099280727Z {"level":"DEBUG","time":1748937034098,"pid":1,"hostname":"5193f7b95676","status":"invalid","msg":"UserOperation validation result"}
bundler-1         | 2025-06-03T07:50:34.099284814Z {"level":"ERROR","time":1748937034098,"pid":1,"hostname":"5193f7b95676","error":"paymaster uses banned opcode: BLOCKHASH","msg":"<--- Error handling method requestId(924)"}
bundler-1         | 2025-06-03T07:50:34.102515937Z {"level":"DEBUG","time":1748937034102,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for debug_bundler_clearState with requestId(925)"}
bundler-1         | 2025-06-03T07:50:34.102836383Z {"level":"DEBUG","time":1748937034102,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(925)"}
bundler-1         | 2025-06-03T07:50:34.266413716Z {"level":"DEBUG","time":1748937034266,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for eth_sendUserOperation with requestId(926)"}
bundler-1         | 2025-06-03T07:50:34.268149546Z {"level":"DEBUG","time":1748937034266,"pid":1,"hostname":"5193f7b95676","msg":"Validating input parameters for UserOperation"}
bundler-1         | 2025-06-03T07:50:34.268159946Z {"level":"DEBUG","time":1748937034267,"pid":1,"hostname":"5193f7b95676","msg":"Input parameters for UserOperation are valid"}
bundler-1         | 2025-06-03T07:50:34.268163522Z {"level":"DEBUG","time":1748937034267,"pid":1,"hostname":"5193f7b95676","msg":"Validating UserOperation"}
bundler-1         | 2025-06-03T07:50:34.268166137Z {"level":"DEBUG","time":1748937034267,"pid":1,"hostname":"5193f7b95676","msg":"Running full validation with storage/opcode checks on userOp"}
bundler-1         | 2025-06-03T07:50:34.298355113Z {"level":"DEBUG","time":1748937034298,"pid":1,"hostname":"5193f7b95676","msg":"Running erc7562TracerResultParser on full validation results"}
bundler-1         | 2025-06-03T07:50:34.303883263Z {"level":"ERROR","time":1748937034303,"pid":1,"hostname":"5193f7b95676","violation":{"rule":"OP-011","depth":2,"entity":"paymaster","address":"0xe728f0917233ecf6de0be6a625c08ba3c03caa4a","delegatecallStorageAddress":"0x29a6f637110258a52a875dfaf8aa8f2fbadab69d","callFrameType":"CREATE","opcode":"CREATE2","value":"0","errorCode":-32502,"description":"paymaster uses banned opcode: CREATE2"},"msg":"ERC7562Parser(violationDetected)"}
bundler-1         | 2025-06-03T07:50:34.303910203Z {"level":"DEBUG","time":1748937034303,"pid":1,"hostname":"5193f7b95676","status":"invalid","msg":"UserOperation validation result"}
bundler-1         | 2025-06-03T07:50:34.303915743Z {"level":"ERROR","time":1748937034303,"pid":1,"hostname":"5193f7b95676","error":"paymaster uses banned opcode: CREATE2","msg":"<--- Error handling method requestId(926)"}
bundler-1         | 2025-06-03T07:50:34.307025869Z {"level":"DEBUG","time":1748937034306,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for debug_bundler_clearState with requestId(927)"}
bundler-1         | 2025-06-03T07:50:34.307324581Z {"level":"DEBUG","time":1748937034307,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(927)"}
bundler-1         | 2025-06-03T07:50:34.470858568Z {"level":"DEBUG","time":1748937034470,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for eth_sendUserOperation with requestId(928)"}
bundler-1         | 2025-06-03T07:50:34.472530733Z {"level":"DEBUG","time":1748937034470,"pid":1,"hostname":"5193f7b95676","msg":"Validating input parameters for UserOperation"}
bundler-1         | 2025-06-03T07:50:34.472541503Z {"level":"DEBUG","time":1748937034471,"pid":1,"hostname":"5193f7b95676","msg":"Input parameters for UserOperation are valid"}
bundler-1         | 2025-06-03T07:50:34.472545360Z {"level":"DEBUG","time":1748937034471,"pid":1,"hostname":"5193f7b95676","msg":"Validating UserOperation"}
bundler-1         | 2025-06-03T07:50:34.472548215Z {"level":"DEBUG","time":1748937034471,"pid":1,"hostname":"5193f7b95676","msg":"Running full validation with storage/opcode checks on userOp"}
bundler-1         | 2025-06-03T07:50:34.505344389Z {"level":"DEBUG","time":1748937034505,"pid":1,"hostname":"5193f7b95676","msg":"Running erc7562TracerResultParser on full validation results"}
bundler-1         | 2025-06-03T07:50:34.514408062Z {"level":"ERROR","time":1748937034513,"pid":1,"hostname":"5193f7b95676","violation":{"rule":"OP-011","depth":3,"entity":"paymaster","address":"0x0ef09ce37ef5699a0b14812e1f6eadc11974e1aa","delegatecallStorageAddress":"0x63b081fc40f07a6a3952db5e4ea125ed12d42ffd","callFrameType":"CREATE","opcode":"CREATE2","value":"0","errorCode":-32502,"description":"paymaster uses banned opcode: CREATE2"},"msg":"ERC7562Parser(violationDetected)"}
bundler-1         | 2025-06-03T07:50:34.514428369Z {"level":"DEBUG","time":1748937034514,"pid":1,"hostname":"5193f7b95676","status":"invalid","msg":"UserOperation validation result"}
bundler-1         | 2025-06-03T07:50:34.514432938Z {"level":"ERROR","time":1748937034514,"pid":1,"hostname":"5193f7b95676","error":"paymaster uses banned opcode: CREATE2","msg":"<--- Error handling method requestId(928)"}
bundler-1         | 2025-06-03T07:50:34.517844843Z {"level":"DEBUG","time":1748937034517,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for debug_bundler_clearState with requestId(929)"}
bundler-1         | 2025-06-03T07:50:34.518132528Z {"level":"DEBUG","time":1748937034517,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(929)"}
bundler-1         | 2025-06-03T07:50:34.680486103Z {"level":"DEBUG","time":1748937034680,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for eth_sendUserOperation with requestId(930)"}
bundler-1         | 2025-06-03T07:50:34.682280831Z {"level":"DEBUG","time":1748937034680,"pid":1,"hostname":"5193f7b95676","msg":"Validating input parameters for UserOperation"}
bundler-1         | 2025-06-03T07:50:34.682291060Z {"level":"DEBUG","time":1748937034681,"pid":1,"hostname":"5193f7b95676","msg":"Input parameters for UserOperation are valid"}
bundler-1         | 2025-06-03T07:50:34.682294497Z {"level":"DEBUG","time":1748937034681,"pid":1,"hostname":"5193f7b95676","msg":"Validating UserOperation"}
bundler-1         | 2025-06-03T07:50:34.682297292Z {"level":"DEBUG","time":1748937034681,"pid":1,"hostname":"5193f7b95676","msg":"Running full validation with storage/opcode checks on userOp"}
bundler-1         | 2025-06-03T07:50:34.716489277Z {"level":"DEBUG","time":1748937034716,"pid":1,"hostname":"5193f7b95676","msg":"Running erc7562TracerResultParser on full validation results"}
bundler-1         | 2025-06-03T07:50:34.725511675Z {"level":"ERROR","time":1748937034725,"pid":1,"hostname":"5193f7b95676","violation":{"rule":"OP-011","depth":3,"entity":"paymaster","address":"0x23c5d37f4237cb560bd14008481ee8bc8da23abb","delegatecallStorageAddress":"0x05df6ecdffce5bd41372ce4bccd5e54319070ee9","callFrameType":"CREATE","opcode":"CREATE2","value":"0","errorCode":-32502,"description":"paymaster uses banned opcode: CREATE2"},"msg":"ERC7562Parser(violationDetected)"}
bundler-1         | 2025-06-03T07:50:34.725525030Z {"level":"DEBUG","time":1748937034725,"pid":1,"hostname":"5193f7b95676","status":"invalid","msg":"UserOperation validation result"}
bundler-1         | 2025-06-03T07:50:34.725528807Z {"level":"ERROR","time":1748937034725,"pid":1,"hostname":"5193f7b95676","error":"paymaster uses banned opcode: CREATE2","msg":"<--- Error handling method requestId(930)"}
bundler-1         | 2025-06-03T07:50:34.728907445Z {"level":"DEBUG","time":1748937034728,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for debug_bundler_clearState with requestId(931)"}
bundler-1         | 2025-06-03T07:50:34.729226013Z {"level":"DEBUG","time":1748937034728,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(931)"}
bundler-1         | 2025-06-03T07:50:34.890454672Z {"level":"DEBUG","time":1748937034890,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for eth_sendUserOperation with requestId(932)"}
bundler-1         | 2025-06-03T07:50:34.892214653Z {"level":"DEBUG","time":1748937034890,"pid":1,"hostname":"5193f7b95676","msg":"Validating input parameters for UserOperation"}
bundler-1         | 2025-06-03T07:50:34.892223910Z {"level":"DEBUG","time":1748937034891,"pid":1,"hostname":"5193f7b95676","msg":"Input parameters for UserOperation are valid"}
bundler-1         | 2025-06-03T07:50:34.892227216Z {"level":"DEBUG","time":1748937034891,"pid":1,"hostname":"5193f7b95676","msg":"Validating UserOperation"}
bundler-1         | 2025-06-03T07:50:34.892229751Z {"level":"DEBUG","time":1748937034891,"pid":1,"hostname":"5193f7b95676","msg":"Running full validation with storage/opcode checks on userOp"}
bundler-1         | 2025-06-03T07:50:34.922470257Z {"level":"DEBUG","time":1748937034922,"pid":1,"hostname":"5193f7b95676","msg":"Running erc7562TracerResultParser on full validation results"}
bundler-1         | 2025-06-03T07:50:34.927963359Z {"level":"ERROR","time":1748937034927,"pid":1,"hostname":"5193f7b95676","violation":{"rule":"OP-011","depth":2,"entity":"paymaster","address":"0x587c79bde973f90bc0b49d48b4bd3c65f9755e64","delegatecallStorageAddress":"0x259b4841aad982838e52806f08a6c55cc85f1c2b","callFrameType":"CREATE2","opcode":"CREATE2","value":"0","errorCode":-32502,"description":"paymaster uses banned opcode: CREATE2"},"msg":"ERC7562Parser(violationDetected)"}
bundler-1         | 2025-06-03T07:50:34.927978337Z {"level":"DEBUG","time":1748937034927,"pid":1,"hostname":"5193f7b95676","status":"invalid","msg":"UserOperation validation result"}
bundler-1         | 2025-06-03T07:50:34.927982595Z {"level":"ERROR","time":1748937034927,"pid":1,"hostname":"5193f7b95676","error":"paymaster uses banned opcode: CREATE2","msg":"<--- Error handling method requestId(932)"}
bundler-1         | 2025-06-03T07:50:34.930933553Z {"level":"DEBUG","time":1748937034930,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for debug_bundler_clearState with requestId(933)"}
bundler-1         | 2025-06-03T07:50:34.931222489Z {"level":"DEBUG","time":1748937034930,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(933)"}
bundler-1         | 2025-06-03T07:50:35.092944614Z {"level":"DEBUG","time":1748937035092,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for eth_sendUserOperation with requestId(934)"}
bundler-1         | 2025-06-03T07:50:35.094720151Z {"level":"DEBUG","time":1748937035092,"pid":1,"hostname":"5193f7b95676","msg":"Validating input parameters for UserOperation"}
bundler-1         | 2025-06-03T07:50:35.094730811Z {"level":"DEBUG","time":1748937035093,"pid":1,"hostname":"5193f7b95676","msg":"Input parameters for UserOperation are valid"}
bundler-1         | 2025-06-03T07:50:35.094734418Z {"level":"DEBUG","time":1748937035093,"pid":1,"hostname":"5193f7b95676","msg":"Validating UserOperation"}
bundler-1         | 2025-06-03T07:50:35.094736963Z {"level":"DEBUG","time":1748937035093,"pid":1,"hostname":"5193f7b95676","msg":"Running full validation with storage/opcode checks on userOp"}
bundler-1         | 2025-06-03T07:50:35.127931753Z {"level":"DEBUG","time":1748937035127,"pid":1,"hostname":"5193f7b95676","msg":"Running erc7562TracerResultParser on full validation results"}
bundler-1         | 2025-06-03T07:50:35.136289373Z {"level":"ERROR","time":1748937035135,"pid":1,"hostname":"5193f7b95676","violation":{"rule":"OP-011","depth":3,"entity":"paymaster","address":"0xfe00f55d5a8c8ebf8ebe2946c8ceb2bc0890b24e","delegatecallStorageAddress":"0xa81f97207a4f8f545c266df259b0f14bb87a3f67","callFrameType":"CREATE2","opcode":"CREATE2","value":"0","errorCode":-32502,"description":"paymaster uses banned opcode: CREATE2"},"msg":"ERC7562Parser(violationDetected)"}
bundler-1         | 2025-06-03T07:50:35.136303139Z {"level":"DEBUG","time":1748937035135,"pid":1,"hostname":"5193f7b95676","status":"invalid","msg":"UserOperation validation result"}
bundler-1         | 2025-06-03T07:50:35.136307397Z {"level":"ERROR","time":1748937035135,"pid":1,"hostname":"5193f7b95676","error":"paymaster uses banned opcode: CREATE2","msg":"<--- Error handling method requestId(934)"}
bundler-1         | 2025-06-03T07:50:35.139368779Z {"level":"DEBUG","time":1748937035139,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for debug_bundler_clearState with requestId(935)"}
bundler-1         | 2025-06-03T07:50:35.139648626Z {"level":"DEBUG","time":1748937035139,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(935)"}
bundler-1         | 2025-06-03T07:50:35.301334416Z {"level":"DEBUG","time":1748937035301,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for eth_sendUserOperation with requestId(936)"}
bundler-1         | 2025-06-03T07:50:35.303122034Z {"level":"DEBUG","time":1748937035301,"pid":1,"hostname":"5193f7b95676","msg":"Validating input parameters for UserOperation"}
bundler-1         | 2025-06-03T07:50:35.303133245Z {"level":"DEBUG","time":1748937035301,"pid":1,"hostname":"5193f7b95676","msg":"Input parameters for UserOperation are valid"}
bundler-1         | 2025-06-03T07:50:35.303136872Z {"level":"DEBUG","time":1748937035301,"pid":1,"hostname":"5193f7b95676","msg":"Validating UserOperation"}
bundler-1         | 2025-06-03T07:50:35.303139336Z {"level":"DEBUG","time":1748937035302,"pid":1,"hostname":"5193f7b95676","msg":"Running full validation with storage/opcode checks on userOp"}
bundler-1         | 2025-06-03T07:50:35.335932118Z {"level":"DEBUG","time":1748937035335,"pid":1,"hostname":"5193f7b95676","msg":"Running erc7562TracerResultParser on full validation results"}
bundler-1         | 2025-06-03T07:50:35.344837878Z {"level":"ERROR","time":1748937035344,"pid":1,"hostname":"5193f7b95676","violation":{"rule":"OP-011","depth":3,"entity":"paymaster","address":"0x40ead19041063d9795966a5f955c7770e11cedcc","delegatecallStorageAddress":"0x4434b11d939e284ab33da129c36efa719d4fa1ac","callFrameType":"CREATE2","opcode":"CREATE2","value":"0","errorCode":-32502,"description":"paymaster uses banned opcode: CREATE2"},"msg":"ERC7562Parser(violationDetected)"}
bundler-1         | 2025-06-03T07:50:35.344852224Z {"level":"DEBUG","time":1748937035344,"pid":1,"hostname":"5193f7b95676","status":"invalid","msg":"UserOperation validation result"}
bundler-1         | 2025-06-03T07:50:35.344857454Z {"level":"ERROR","time":1748937035344,"pid":1,"hostname":"5193f7b95676","error":"paymaster uses banned opcode: CREATE2","msg":"<--- Error handling method requestId(936)"}
bundler-1         | 2025-06-03T07:50:35.347934314Z {"level":"DEBUG","time":1748937035347,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for debug_bundler_clearState with requestId(937)"}
bundler-1         | 2025-06-03T07:50:35.348287217Z {"level":"DEBUG","time":1748937035347,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(937)"}
bundler-1         | 2025-06-03T07:50:35.509989099Z {"level":"DEBUG","time":1748937035509,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for eth_sendUserOperation with requestId(938)"}
bundler-1         | 2025-06-03T07:50:35.511636693Z {"level":"DEBUG","time":1748937035509,"pid":1,"hostname":"5193f7b95676","msg":"Validating input parameters for UserOperation"}
bundler-1         | 2025-06-03T07:50:35.511645159Z {"level":"DEBUG","time":1748937035510,"pid":1,"hostname":"5193f7b95676","msg":"Input parameters for UserOperation are valid"}
bundler-1         | 2025-06-03T07:50:35.511648435Z {"level":"DEBUG","time":1748937035510,"pid":1,"hostname":"5193f7b95676","msg":"Validating UserOperation"}
bundler-1         | 2025-06-03T07:50:35.511650919Z {"level":"DEBUG","time":1748937035510,"pid":1,"hostname":"5193f7b95676","msg":"Running full validation with storage/opcode checks on userOp"}
bundler-1         | 2025-06-03T07:50:35.541985305Z {"level":"DEBUG","time":1748937035541,"pid":1,"hostname":"5193f7b95676","msg":"Running erc7562TracerResultParser on full validation results"}
bundler-1         | 2025-06-03T07:50:35.545869243Z {"level":"ERROR","time":1748937035545,"pid":1,"hostname":"5193f7b95676","violation":{"rule":"OP-011","depth":2,"entity":"paymaster","address":"0x591744483ef3f6fb934cd75cc00bc07d0b734f54","delegatecallStorageAddress":"0x591744483ef3f6fb934cd75cc00bc07d0b734f54","callFrameType":"CALL","opcode":"SELFDESTRUCT","value":"0","errorCode":-32502,"description":"paymaster uses banned opcode: SELFDESTRUCT"},"msg":"ERC7562Parser(violationDetected)"}
