geth-1.14         | 2024-10-20T14:49:45.292806051Z ERROR[10-20|14:49:45.292] Head block is not reachable
deployer-1        | 2024-10-20T14:49:46.097149931Z Deploying entrypoint at 0x0000000071727De22E5E9d8BAf0edAc6f37da032
bundler-1         | 2024-10-20T14:50:54.431070186Z Oct 20 14:50:54.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x81D7b97B0Aff12bDf7e053111AbA479CFC98639A', 'nonce': '0x0', 'factory': '0x2219e0e87C5C13d659Cb65f5c97B337b124Cc573', 'factoryData': '0x0d058fe3000000000000000000000000000000000000000000000000000000000000007b00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000071727de22e5e9d8baf0edac6f37da032000000000000000000000000000000000000000000000000000000000000000742414c414e434500000000000000000000000000000000000000000000000000', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 386)
bundler-1         | 2024-10-20T14:50:54.614953314Z Oct 20 14:50:54.20 DEBUG response: 0x2a25d12814b5e35e8b7c89cefd4c1c76755507f112db663636b245696ec27c1d
bundler-1         | 2024-10-20T14:50:54.615211307Z Oct 20 14:50:54.20 INFO 172.25.0.1 "POST /rpc" done in 184.372ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:386
bundler-1         | 2024-10-20T14:50:54.618896388Z Oct 20 14:50:54.20 DEBUG request: ('debug_bundler_clearState', [], 387)
bundler-1         | 2024-10-20T14:50:54.619443898Z Oct 20 14:50:54.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:54.619686598Z Oct 20 14:50:54.20 INFO 172.25.0.1 "POST /rpc" done in 909.777μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:387
bundler-1         | 2024-10-20T14:50:54.712416974Z Oct 20 14:50:54.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x0d6CaD3BE8e422D7c61dB91a7460C128b0690b48', 'nonce': '0x0', 'factory': '0xc92C77ca1c9ec709fCBC8686C98A015BC49CBa28', 'factoryData': '0x0d058fe3000000000000000000000000000000000000000000000000000000000000007b00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000071727de22e5e9d8baf0edac6f37da032000000000000000000000000000000000000000000000000000000000000000b53454c4642414c414e4345000000000000000000000000000000000000000000', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 388)
bundler-1         | 2024-10-20T14:50:54.929779854Z Oct 20 14:50:54.20 DEBUG response: 0xb3f15a5ba473bc61ada4c4bb45e402a5e190e2d1291a41c427889a407d9a785c
bundler-1         | 2024-10-20T14:50:54.930011990Z Oct 20 14:50:54.20 INFO 172.25.0.1 "POST /rpc" done in 217.837ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:388
bundler-1         | 2024-10-20T14:50:54.933762009Z Oct 20 14:50:54.20 DEBUG request: ('debug_bundler_clearState', [], 389)
bundler-1         | 2024-10-20T14:50:54.934262241Z Oct 20 14:50:54.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:54.934512358Z Oct 20 14:50:54.20 INFO 172.25.0.1 "POST /rpc" done in 848.863μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:389
bundler-1         | 2024-10-20T14:50:54.936212638Z Oct 20 14:50:54.20 DEBUG request: ('debug_bundler_setBundlingMode', ['manual'], 390)
bundler-1         | 2024-10-20T14:50:54.936719082Z Oct 20 14:50:54.20 DEBUG response: OK
bundler-1         | 2024-10-20T14:50:54.936950446Z Oct 20 14:50:54.20 INFO 172.25.0.1 "POST /rpc" done in 799.682μs: 200 "None" "python-requests/2.32.3" debug_bundler_setBundlingMode RPC served - reqId:390
bundler-1         | 2024-10-20T14:50:55.119257346Z Oct 20 14:50:55.20 DEBUG request: ('debug_bundler_clearReputation', [], 391)
bundler-1         | 2024-10-20T14:50:55.119869628Z Oct 20 14:50:55.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:55.120158796Z Oct 20 14:50:55.20 INFO 172.25.0.1 "POST /rpc" done in 1.126ms: 200 "None" "python-requests/2.32.3" debug_bundler_clearReputation RPC served - reqId:391
bundler-1         | 2024-10-20T14:50:55.121834861Z Oct 20 14:50:55.20 DEBUG request: ('debug_bundler_setReputation', [[{'address': '0x841DaA6dF881b7517Ec86651bDE2E029308CC85e', 'opsSeen': '0x5', 'opsIncluded': '0x2'}], '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 392)
bundler-1         | 2024-10-20T14:50:55.122358297Z Oct 20 14:50:55.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:55.122588590Z Oct 20 14:50:55.20 INFO 172.25.0.1 "POST /rpc" done in 843.323μs: 200 "None" "python-requests/2.32.3" debug_bundler_setReputation RPC served - reqId:392
bundler-1         | 2024-10-20T14:50:55.124161449Z Oct 20 14:50:55.20 DEBUG request: ('debug_bundler_dumpReputation', ['0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 393)
bundler-1         | 2024-10-20T14:50:55.124695274Z Oct 20 14:50:55.20 DEBUG response: [{'opsSeen': 5, 'opsIncluded': 2, 'status': 'ok', 'address': '0x841daa6df881b7517ec86651bde2e029308cc85e'}]
bundler-1         | 2024-10-20T14:50:55.124935274Z Oct 20 14:50:55.20 INFO 172.25.0.1 "POST /rpc" done in 858.961μs: 200 "None" "python-requests/2.32.3" debug_bundler_dumpReputation RPC served - reqId:393
bundler-1         | 2024-10-20T14:50:55.126685885Z Oct 20 14:50:55.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x0966D2Df62694f227575F2E327498520a9c9FCeB', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': '0x841DaA6dF881b7517Ec86651bDE2E029308CC85e', 'paymasterData': '0x6e6f7468696e67', 'paymasterVerificationGasLimit': '0xc350', 'paymasterPostOpGasLimit': '0x186a0'}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 394)
bundler-1         | 2024-10-20T14:50:55.232225153Z Oct 20 14:50:55.20 DEBUG response: 0x9b5d261ab5ac52897133b6d5b41ca117146800450dcdb4acd9cfde8c4fef5c65
bundler-1         | 2024-10-20T14:50:55.232472026Z Oct 20 14:50:55.20 INFO 172.25.0.1 "POST /rpc" done in 105.862ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:394
bundler-1         | 2024-10-20T14:50:55.234727909Z Oct 20 14:50:55.20 DEBUG request: ('debug_bundler_dumpReputation', ['0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 395)
bundler-1         | 2024-10-20T14:50:55.235251536Z Oct 20 14:50:55.20 DEBUG response: [{'opsSeen': 6, 'opsIncluded': 2, 'status': 'ok', 'address': '0x841daa6df881b7517ec86651bde2e029308cc85e'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 'ok', 'address': '0x0966d2df62694f227575f2e327498520a9c9fceb'}]
bundler-1         | 2024-10-20T14:50:55.235489902Z Oct 20 14:50:55.20 INFO 172.25.0.1 "POST /rpc" done in 865.814μs: 200 "None" "python-requests/2.32.3" debug_bundler_dumpReputation RPC served - reqId:395
bundler-1         | 2024-10-20T14:50:55.251513103Z Oct 20 14:50:55.20 DEBUG request: ('debug_bundler_sendBundleNow', [], 396)
bundler-1         | 2024-10-20T14:50:55.308525687Z Oct 20 14:50:55.20 DEBUG user operation dropped because it failed second validation: AA23 revertedb'\x08\xc3y\xa0 \x11No bundle for you' user_operation_hash: 0x9b5d261ab5ac52897133b6d5b41ca117146800450dcdb4acd9cfde8c4fef5c65
bundler-1         | 2024-10-20T14:50:55.308884288Z Oct 20 14:50:55.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:55.309141758Z Oct 20 14:50:55.20 INFO 172.25.0.1 "POST /rpc" done in 57.722ms: 200 "None" "python-requests/2.32.3" debug_bundler_sendBundleNow RPC served - reqId:396
bundler-1         | 2024-10-20T14:50:55.311367666Z Oct 20 14:50:55.20 DEBUG request: ('debug_bundler_dumpReputation', ['0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 397)
bundler-1         | 2024-10-20T14:50:55.311909606Z Oct 20 14:50:55.20 DEBUG response: [{'opsSeen': 5, 'opsIncluded': 2, 'status': 'ok', 'address': '0x841daa6df881b7517ec86651bde2e029308cc85e'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 'ok', 'address': '0x0966d2df62694f227575f2e327498520a9c9fceb'}]
bundler-1         | 2024-10-20T14:50:55.312137233Z Oct 20 14:50:55.20 INFO 172.25.0.1 "POST /rpc" done in 890.42μs: 200 "None" "python-requests/2.32.3" debug_bundler_dumpReputation RPC served - reqId:397
bundler-1         | 2024-10-20T14:50:55.314908039Z Oct 20 14:50:55.20 DEBUG request: ('debug_bundler_clearState', [], 398)
bundler-1         | 2024-10-20T14:50:55.315387313Z Oct 20 14:50:55.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:55.315634945Z Oct 20 14:50:55.20 INFO 172.25.0.1 "POST /rpc" done in 789.993μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:398
bundler-1         | 2024-10-20T14:50:55.317294656Z Oct 20 14:50:55.20 DEBUG request: ('debug_bundler_setBundlingMode', ['manual'], 399)
bundler-1         | 2024-10-20T14:50:55.317788026Z Oct 20 14:50:55.20 DEBUG response: OK
bundler-1         | 2024-10-20T14:50:55.318021922Z Oct 20 14:50:55.20 INFO 172.25.0.1 "POST /rpc" done in 794.381μs: 200 "None" "python-requests/2.32.3" debug_bundler_setBundlingMode RPC served - reqId:399
bundler-1         | 2024-10-20T14:50:55.613384094Z Oct 20 14:50:55.20 DEBUG request: ('debug_bundler_dumpReputation', ['0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 400)
bundler-1         | 2024-10-20T14:50:55.613930342Z Oct 20 14:50:55.20 DEBUG response: [{'opsSeen': 5, 'opsIncluded': 2, 'status': 'ok', 'address': '0x841daa6df881b7517ec86651bde2e029308cc85e'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 'ok', 'address': '0x0966d2df62694f227575f2e327498520a9c9fceb'}]
bundler-1         | 2024-10-20T14:50:55.614173475Z Oct 20 14:50:55.20 INFO 172.25.0.1 "POST /rpc" done in 1.016ms: 200 "None" "python-requests/2.32.3" debug_bundler_dumpReputation RPC served - reqId:400
bundler-1         | 2024-10-20T14:50:55.643457853Z Oct 20 14:50:55.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x73F6e3E24f83f289d0d6623EbF024Cf8383c4F66', 'nonce': '0x0', 'factory': '0x4Fc88163B2F80874F1822C3f9AAe5Dd723FF89A9', 'factoryData': '0x780900dc0000000000000000000000000000000000000000000000000000000000000000', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0x4c4b40', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x726576657274', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 401)
bundler-1         | 2024-10-20T14:50:55.754815347Z Oct 20 14:50:55.20 DEBUG response: 0xc50e991b10748a0511b32a3abc013babec8104fc460f6529e108b37b23a36629
bundler-1         | 2024-10-20T14:50:55.755093646Z Oct 20 14:50:55.20 INFO 172.25.0.1 "POST /rpc" done in 111.74ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:401
bundler-1         | 2024-10-20T14:50:55.785078511Z Oct 20 14:50:55.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x69276F61eea877B5D38E20d669D56961d46bca3C', 'nonce': '0x0', 'factory': '0x4Fc88163B2F80874F1822C3f9AAe5Dd723FF89A9', 'factoryData': '0x780900dc0000000000000000000000000000000000000000000000000000000000000001', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0x4c4b40', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x726576657274', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 402)
bundler-1         | 2024-10-20T14:50:55.898658171Z Oct 20 14:50:55.20 DEBUG response: 0x76d8f85e1c39c9138dce65b2fabb51518403fb083174d62ad79845a258a8a287
bundler-1         | 2024-10-20T14:50:55.898887746Z Oct 20 14:50:55.20 INFO 172.25.0.1 "POST /rpc" done in 113.981ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:402
bundler-1         | 2024-10-20T14:50:55.915589647Z Oct 20 14:50:55.20 DEBUG request: ('debug_bundler_sendBundleNow', [], 403)
bundler-1         | 2024-10-20T14:50:56.133578134Z Oct 20 14:50:56.20 INFO Sending bundle with 2 user operations
bundler-1         | 2024-10-20T14:50:56.141967926Z Oct 20 14:50:56.20 DEBUG banning 0x4fc88163b2f80874f1822c3f9aae5dd723ff89a9 that caused bundle crash - reason to ban:Ban the factory if AA2 and factory is staked - error: AA23 revertedb'\x08\xc3y\xa0\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00 \x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x11No bundle for you\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'
bundler-1         | 2024-10-20T14:50:56.142028329Z Oct 20 14:50:56.20 WARNING Dropping user operation that caused bundle crash - error: AA23 revertedb'\x08\xc3y\xa0\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00 \x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x11No bundle for you\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'
bundler-1         | 2024-10-20T14:50:56.154345333Z Oct 20 14:50:56.20 INFO Bundle was sent with transaction hash : 0x106769507eabf2104b529e3551c5c73b75361d508861d4ead6c5689dadfb96f1
bundler-1         | 2024-10-20T14:50:56.154657502Z Oct 20 14:50:56.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:56.154965075Z Oct 20 14:50:56.20 INFO 172.25.0.1 "POST /rpc" done in 239.467ms: 200 "None" "python-requests/2.32.3" debug_bundler_sendBundleNow RPC served - reqId:403
bundler-1         | 2024-10-20T14:50:56.157624113Z Oct 20 14:50:56.20 DEBUG request: ('debug_bundler_dumpReputation', ['0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 404)
bundler-1         | 2024-10-20T14:50:56.158173931Z Oct 20 14:50:56.20 DEBUG response: [{'opsSeen': 5, 'opsIncluded': 2, 'status': 'ok', 'address': '0x841daa6df881b7517ec86651bde2e029308cc85e'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 'ok', 'address': '0x0966d2df62694f227575f2e327498520a9c9fceb'}, {'opsSeen': 1, 'opsIncluded': 1, 'status': 'ok', 'address': '0x73f6e3e24f83f289d0d6623ebf024cf8383c4f66'}, {'opsSeen': 10000, 'opsIncluded': 1, 'status': 'banned', 'address': '0x4fc88163b2f80874f1822c3f9aae5dd723ff89a9'}, {'opsSeen': 1, 'opsIncluded': 0, 'status': 'ok', 'address': '0x69276f61eea877b5d38e20d669d56961d46bca3c'}]
bundler-1         | 2024-10-20T14:50:56.158412142Z Oct 20 14:50:56.20 INFO 172.25.0.1 "POST /rpc" done in 917.441μs: 200 "None" "python-requests/2.32.3" debug_bundler_dumpReputation RPC served - reqId:404
bundler-1         | 2024-10-20T14:50:56.166444530Z Oct 20 14:50:56.20 DEBUG request: ('debug_bundler_clearState', [], 405)
bundler-1         | 2024-10-20T14:50:56.166956735Z Oct 20 14:50:56.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:56.167188698Z Oct 20 14:50:56.20 INFO 172.25.0.1 "POST /rpc" done in 836.339μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:405
bundler-1         | 2024-10-20T14:50:56.169137738Z Oct 20 14:50:56.20 DEBUG request: ('eth_chainId', [], 406)
bundler-1         | 2024-10-20T14:50:56.169625217Z Oct 20 14:50:56.20 DEBUG response: 0x539
bundler-1         | 2024-10-20T14:50:56.169869836Z Oct 20 14:50:56.20 INFO 172.25.0.1 "POST /rpc" done in 789.732μs: 200 "None" "python-requests/2.32.3" eth_chainId RPC served - reqId:406
bundler-1         | 2024-10-20T14:50:56.175520492Z Oct 20 14:50:56.20 DEBUG request: ('debug_bundler_clearState', [], 407)
bundler-1         | 2024-10-20T14:50:56.176003542Z Oct 20 14:50:56.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:56.176234159Z Oct 20 14:50:56.20 INFO 172.25.0.1 "POST /rpc" done in 783.541μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:407
bundler-1         | 2024-10-20T14:50:56.197135050Z Oct 20 14:50:56.20 DEBUG request: ('eth_estimateUserOperationGas', [{'sender': '0x41617ED0c3101EE3D3252F37D6914f6D3cf4f4b5', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0xa9e966b7000000000000000000000000000000000000000000000000000000000010f447', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0xface', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 408)
bundler-1         | 2024-10-20T14:50:56.201755434Z Oct 20 14:50:56.20 DEBUG response: {'callGasLimit': '0x493e0', 'preVerificationGas': '0x493e0', 'verificationGasLimit': '0xf4240'}
bundler-1         | 2024-10-20T14:50:56.201998203Z Oct 20 14:50:56.20 INFO 172.25.0.1 "POST /rpc" done in 5.006ms: 200 "None" "python-requests/2.32.3" eth_estimateUserOperationGas RPC served - reqId:408
bundler-1         | 2024-10-20T14:50:56.208879406Z Oct 20 14:50:56.20 DEBUG request: ('debug_bundler_clearState', [], 409)
bundler-1         | 2024-10-20T14:50:56.209429892Z Oct 20 14:50:56.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:56.209674247Z Oct 20 14:50:56.20 INFO 172.25.0.1 "POST /rpc" done in 883.718μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:409
bundler-1         | 2024-10-20T14:50:56.231031025Z Oct 20 14:50:56.20 DEBUG request: ('eth_estimateUserOperationGas', [{'sender': '0x57eb17A768e35b17cDfF1CB9F7156CB2405de883', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0xa9cc4718', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0xface', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 410)
bundler-1         | 2024-10-20T14:50:56.235607454Z Oct 20 14:50:56.20 WARNING 172.25.0.1 "POST /rpc" done in 4.705ms: 200 "None" "python-requests/2.32.3" eth_estimateUserOperationGas RPC served - reqId:410 - error code:-32521 - error message:b'\x08\xc3y\xa0 \ttest fail'
bundler-1         | 2024-10-20T14:50:56.238245686Z Oct 20 14:50:56.20 DEBUG request: ('debug_bundler_clearState', [], 411)
bundler-1         | 2024-10-20T14:50:56.238738996Z Oct 20 14:50:56.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:56.238973460Z Oct 20 14:50:56.20 INFO 172.25.0.1 "POST /rpc" done in 808.507μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:411
bundler-1         | 2024-10-20T14:50:56.259066555Z Oct 20 14:50:56.20 DEBUG request: ('eth_estimateUserOperationGas', [{'sender': '0x95963D639492cA2bFeE8Bb3f6039f4692c9f6177', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0xa9e966b7000000000000000000000000000000000000000000000000000000000010f447', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0xdead', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 412)
